203387,203989,602,0.7448242722985214,44.63157654,301,174.9052582,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,,203022,203627,605,0.598728361835986,95.66316223,302,238.4000092,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6000000000000001,,toLeft
207701,208402,701,0.7093409310582014,51.62104797,401,177.5999908,701,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6000000000000001,,207437,207838,401,0.662624798337648,79.66316223,300,236.1263123,0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,,toLeft
212510,213011,501,0.6082177895739646,69.05264282,200,176.2526245,501,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,,211956,212566,610,0.7121371047439683,69.30526733,304,240.7579041,0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.6000000000000001,,toLeft1
219024,219425,401,0.6454703270504285,68.54737854,100,193.3473663,301,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,,217988,218925,937,0.9822742182060513,4.463165283,619,251.7894745,937,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,,upLeft
223733,224035,302,0.4175422298580843,107.3684235,102,184.3368378,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,,223222,223828,606,0.9188179481109261,20.12631226,305,247.9157867,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,,upLeft
228464,228954,490,0.4289605089621244,105.9368439,303,185.5157928,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,,228044,228785,741,0.95725707945783,11.70526123,301,273.8526306,628,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,,upLeft
233463,233864,401,0.5435085454578136,82.61053467,100,180.9684143,0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.5,,232862,233564,702,0.9238127871344027,18.77894592,301,246.4842224,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,,upLeft
237873,238775,902,0.8981481131930499,18.52632141,701,181.8947296,0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,,237773,238375,602,0.9152076734112452,20.80000305,301,245.3052521,0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,,upLeft
243389,243890,501,0.44229885486144793,102.1473694,301,183.1578979,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,,242988,243594,606,0.9137347991347543,21.47367859,300,248.9263153,0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.4,,upLeft
248502,248702,200,0.5969725342676893,71.74737549,100,178.0210571,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,,247810,248436,626,0.9243754170572555,18.86315918,302,249.4315796,626,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.4,,upLeft
